"","SubjectID_right_unique","SubjectID_left_unique","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept_left","Slope_left","Intercept_right","Slope_right","skill_dif","skill_dif_c","Response_left_abs","Response_right_abs","z_Response_left_abs","z_Response_right_abs","conf_dif","conf_dif_c"
"62","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r10y03g03b07.jpeg","Stim\r03y06g12b09.jpeg",10,3,3,6,3,12,7,9,2,-2,-1,0,1,0,0,2.34,1.803,2.205,0,2,"gul","4_1",3,0,1,0,"Left_lead","Female","Male","surrender",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,2,2,-0.0770991079443883,-0.619677335393187,1,0
"63","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r04y16g13b13.jpeg","Stim\r17y20g40b07.jpeg",4,17,16,20,13,40,13,7,-1,3,0,1,0,1,1,2.162,1.409,0,2.149,2,"gul","4_1",4,1,0,1,"Right_lead","Male","Female","stick",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,0.922226213344979,-0.0777737866550214,1,3,-1.04083795724924,0.92951600308978,3,2
"64","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r03y11g01b26.jpeg","Stim\r08y12g20b03.jpeg",3,8,11,12,1,20,26,3,1,-2,1,0,1,0,1,1.976,1.439,1.407,0,2,"gul","4_1",1,0,1,1,"Left_lead","Female","Male","stick",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,1,2,-1.04083795724924,-0.619677335393187,0.5,-0.5
"65","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r17y07g07b24.jpeg","Stim\r10y03g03b07.jpeg",17,10,7,3,7,3,24,7,-4,2,-1,0,1,0,1,1.57,2.632,1.267,0,2,"grøn","4_1",-4,1,0,0,"Left_lead","Female","Male","stick",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,4,2,1.85037859066532,-0.619677335393187,2,1
"66","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r14y08g21b39.jpeg","Stim\r08y12g20b03.jpeg",14,8,8,12,21,20,39,3,1,-2,1,0,0,1,0,1.022,1.334,1.394,0,2,"grøn","4_1",-1,0,1,1,"Left_lead","Female","Male","stick",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,1,2,-1.04083795724924,-0.619677335393187,0.5,-0.5
"67","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r21y24g16b04.jpeg","Stim\r09y15g18b07.jpeg",21,9,24,15,16,18,4,7,2,-2,0,1,1,0,1,1.148,4.692,0,2.5,2,"grøn","4_1",2,0,1,1,"Right_lead","Male","Female","surrender",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,0.922226213344979,-0.0777737866550214,2,2,-0.0770991079443883,-0.619677335393187,1,0
"68","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r07y02g03b06.jpeg","Stim\r10y37g07b02.jpeg",7,10,2,37,3,7,6,2,-2,3,-1,0,0,1,0,1.665,3.007,2.355,0,2,"grøn","4_1",4,1,0,0,"Left_lead","Female","Male","stick",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,2,3,-0.0770991079443883,0.92951600308978,0.666666666666667,-0.333333333333333
"69","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r10y07g11b10.jpeg","Stim\r18y19g14b27.jpeg",10,18,7,19,11,14,10,27,-2,3,1,0,0,1,1,1.827,1.573,2.359,0,2,"grøn","4_1",3,1,0,1,"Left_lead","Female","Male","surrender",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,2,3,-0.0770991079443883,0.92951600308978,0.666666666666667,-0.333333333333333
"70","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r12y12g14b26.jpeg","Stim\r11y14g08b23.jpeg",12,11,12,14,14,8,26,23,-2,1,0,-1,1,0,1,1.432,2.695,0,2.127,2,"grøn","4_1",-6,1,0,0,"Right_lead","Male","Female","surrender",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,0.922226213344979,-0.0777737866550214,2,1,-0.0770991079443883,-2.16887067387615,0.5,-0.5
"71","1_2","4_2","4",1,"Female","Male",23,23,"Stim\r07y14g27b22.jpeg","Stim\r12y09g30b18.jpeg",7,12,14,9,27,30,22,18,-1,3,1,0,0,1,1,1.625,3.323,2.853,0,2,"grøn","4_1",3,1,0,1,"Left_lead","Female","Male","surrender",0.289278129951893,0.218157873900937,0.274240751420958,0.201190909959052,1.0843326567057,0.0843326567057019,1,3,-1.04083795724924,0.92951600308978,0.333333333333333,-0.666666666666667
"72","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r13y24g05b28.jpeg","Stim\r21y31g06b08.jpeg",13,21,24,31,5,6,28,8,3,-2,1,0,1,0,1,1.64,2.201,2.945,0,1,"rød","9_11",8,0,1,1,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,3,2,-0.66884408058887,-0.952500952501429,1.5,0.5
"73","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r01y27g01b01.jpeg","Stim\r04y39g24b15.jpeg",1,4,27,39,1,24,1,15,-3,2,0,1,0,1,1,9.674,2.235,0,5.264,1,"rød","9_11",3,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,3,2,-0.66884408058887,-0.952500952501429,0.666666666666667,-0.333333333333333
"74","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r14y10g15b15.jpeg","Stim\r15y05g12b10.jpeg",14,15,10,5,15,12,15,10,4,-4,1,0,1,0,1,1.404,2.117,2.386,0,1,"rød","9_11",1,0,1,1,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,4,0.812167812143628,1.01600101600152,1,0
"75","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r02y19g24b04.jpeg","Stim\r04y39g24b15.jpeg",2,4,19,39,24,24,4,15,-4,3,0,1,0,1,1,2.177,1.789,0,1.975,1,"rød","9_11",2,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,3,0.812167812143628,0.0317500317500476,0.75,-0.25
"76","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r21y31g06b08.jpeg","Stim\r17y11g38b07.jpeg",21,17,31,11,6,38,8,7,-4,4,0,1,1,0,0,1.773,1.369,0,1.548,1,"rød","9_11",-4,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,4,0.812167812143628,1.01600101600152,1,0
"77","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r05y40g33b16.jpeg","Stim\r08y23g10b29.jpeg",5,8,40,23,33,10,16,29,4,-2,1,0,1,0,1,3.141,2.354,3.796,0,1,"rød","9_11",3,0,1,1,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,2,0.812167812143628,-0.952500952501429,2,1
"78","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r10y37g07b02.jpeg","Stim\r06y14g31b25.jpeg",10,6,37,14,7,31,2,25,4,-3,0,-1,0,1,1,1.145,1.457,0,1.214,1,"rød","9_11",-4,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,3,0.812167812143628,0.0317500317500476,0.75,-0.25
"79","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y14g31b25.jpeg","Stim\r09y06g26b32.jpeg",6,9,14,6,31,26,25,32,4,-3,1,0,1,0,1,1.843,1.339,1.916,0,1,"rød","9_11",3,0,1,1,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,3,0.812167812143628,0.0317500317500476,1.33333333333333,0.333333333333333
"80","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r12y09g30b18.jpeg","Stim\r10y27g22b14.jpeg",12,10,9,27,30,22,18,14,4,-3,-1,0,0,1,1,1.819,2.099,2.679,0,1,"blå","9_11",-4,0,1,0,"Left_lead","Male","Male","surrender",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,3,0.812167812143628,0.0317500317500476,1.33333333333333,0.333333333333333
"81","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r10y02g36b05.jpeg","Stim\r04y28g27b06.jpeg",10,4,2,28,36,27,5,6,4,-2,0,1,1,0,1,1.906,1.769,0,2.152,1,"blå","9_11",1,0,1,1,"Right_lead","Male","Male","surrender",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,2,0.812167812143628,-0.952500952501429,0.5,-0.5
"82","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r04y16g13b13.jpeg","Stim\r15y05g12b10.jpeg",4,15,16,5,13,12,13,10,-3,3,0,1,1,0,0,1.365,1.578,0,1.263,1,"blå","9_11",-3,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,3,3,-0.66884408058887,0.0317500317500476,1,0
"83","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y14g31b25.jpeg","Stim\r13y24g05b28.jpeg",6,13,14,24,31,5,25,28,3,-2,0,-1,1,0,0,1.691,1.571,0,1.912,1,"blå","9_11",3,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,3,2,-0.66884408058887,-0.952500952501429,0.666666666666667,-0.333333333333333
"84","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r17y20g40b07.jpeg","Stim\r09y07g06b09.jpeg",17,9,20,7,40,6,7,9,4,-2,1,0,1,0,1,1.297,2.01,1.113,0,1,"blå","9_11",2,0,1,1,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,2,0.812167812143628,-0.952500952501429,2,1
"85","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r16y21g04b04.jpeg","Stim\r17y11g38b07.jpeg",16,17,21,11,4,38,4,7,4,-3,0,-1,1,0,0,1.118,1.399,0,1.181,1,"blå","9_11",3,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,3,0.812167812143628,0.0317500317500476,0.75,-0.25
"86","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r22y35g09b11.jpeg","Stim\r09y07g06b09.jpeg",22,9,35,7,9,6,11,9,-2,1,0,-1,1,0,1,3.815,2.556,0,3.192,1,"blå","9_11",-2,1,0,0,"Right_lead","Male","Male","surrender",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,2,1,-2.14985597332137,-1.93675193675291,0.5,-0.5
"87","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r11y14g08b23.jpeg","Stim\r09y17g32b21.jpeg",11,9,14,17,8,32,23,21,2,-2,0,-1,0,1,1,2.535,2.581,0,1.68,1,"blå","9_11",-2,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,2,2,-2.14985597332137,-0.952500952501429,1,0
"88","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r21y24g16b04.jpeg","Stim\r21y31g06b08.jpeg",21,21,24,31,16,6,4,8,4,-1,0,-1,1,0,0,1.799,1.78,0,1.811,1,"blå","9_11",4,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,1,0.812167812143628,-1.93675193675291,0.25,-0.75
"89","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r08y09g09b11.jpeg","Stim\r03y06g12b09.jpeg",8,3,9,6,9,12,11,9,3,-2,1,0,0,1,0,0.99,1.035,1.346,0,1,"blå","9_11",-2,0,1,1,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,3,2,-0.66884408058887,-0.952500952501429,1.5,0.5
"90","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r15y16g12b03.jpeg","Stim\r02y19g24b04.jpeg",15,2,16,19,12,24,3,4,-3,4,-1,0,0,1,0,1.417,1.231,1.41,0,1,"gul","9_11",3,1,0,0,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,3,4,-0.66884408058887,1.01600101600152,0.75,-0.25
"91","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r15y17g24b30.jpeg","Stim\r19y15g35b05.jpeg",15,19,17,15,24,35,30,5,-4,4,0,1,1,0,0,1.936,2.086,0,1.501,1,"gul","9_11",-2,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,4,0.812167812143628,1.01600101600152,1,0
"92","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r11y26g25b38.jpeg","Stim\r05y28g23b30.jpeg",11,5,26,28,25,23,38,30,-3,4,1,0,0,1,1,1.851,1.447,2.295,0,1,"gul","9_11",2,1,0,1,"Left_lead","Male","Male","surrender",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,3,4,-0.66884408058887,1.01600101600152,0.75,-0.25
"93","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r09y15g18b07.jpeg","Stim\r08y12g20b03.jpeg",9,8,15,12,18,20,7,3,-4,2,-1,0,1,0,1,1.379,1.791,1.562,0,1,"gul","9_11",-3,1,0,0,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,2,0.812167812143628,-0.952500952501429,2,1
"94","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r19y15g35b05.jpeg","Stim\r12y12g14b26.jpeg",19,12,15,12,35,14,5,26,-2,4,0,1,1,0,0,1.64,1.753,0,1.411,1,"gul","9_11",-3,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,2,4,-2.14985597332137,1.01600101600152,2,1
"95","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r21y31g06b08.jpeg","Stim\r01y27g01b01.jpeg",21,1,31,27,6,1,8,1,-4,4,-1,0,1,0,1,2.077,1.555,2.793,0,1,"gul","9_11",-4,1,0,0,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,4,4,0.812167812143628,1.01600101600152,1,0
"96","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r22y23g20b06.jpeg","Stim\r21y24g16b04.jpeg",22,21,23,24,20,16,6,4,-3,2,-1,0,0,1,0,1.632,2.08,1.272,0,1,"gul","9_11",1,1,0,0,"Left_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,1.07766277615414,0.0776627761541422,3,2,-0.66884408058887,-0.952500952501429,1.5,0.5
"97","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r02y19g24b04.jpeg","Stim\r19y15g35b05.jpeg",2,19,19,15,24,35,4,5,-3,4,0,1,1,0,0,1.051,1.48,0,2.158,1,"gul","9_11",-4,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,3,4,-0.66884408058887,1.01600101600152,1.33333333333333,0.333333333333333
"98","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r09y17g32b21.jpeg","Stim\r07y14g27b22.jpeg",9,7,17,14,32,27,21,22,-3,4,0,1,1,0,0,1.619,1.183,0,1.126,1,"gul","9_11",-3,1,0,1,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,3,4,-0.66884408058887,1.01600101600152,1.33333333333333,0.333333333333333
"99","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r17y12g19b18.jpeg","Stim\r21y24g16b04.jpeg",17,21,12,24,19,16,18,4,3,-4,0,-1,0,1,1,1.878,1.803,0,1.278,1,"grøn","9_11",-3,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,3,4,-0.66884408058887,1.01600101600152,1.33333333333333,0.333333333333333
"100","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y14g31b25.jpeg","Stim\r07y14g27b22.jpeg",6,7,14,14,31,27,25,22,4,-4,0,-1,0,1,1,1.958,1.881,0,2.423,1,"grøn","9_11",-4,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,4,0.812167812143628,1.01600101600152,1,0
"101","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r06y19g29b08.jpeg","Stim\r05y40g33b16.jpeg",6,5,19,40,29,33,8,16,4,-4,0,-1,1,0,0,1.255,1.683,0,1.174,1,"grøn","9_11",4,0,1,0,"Right_lead","Male","Male","stick",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,4,0.812167812143628,1.01600101600152,1,0
"102","11_1","9_1","9",11,"Male","Male",23,23,"Stim\r11y14g08b23.jpeg","Stim\r13y24g05b28.jpeg",11,13,14,24,8,5,23,28,-4,4,0,-1,1,0,1,1.275,1.005,0,1.014,1,"grøn","9_11",-3,1,0,0,"Right_lead","Male","Male","surrender",0.195060614609337,0.224368305517434,0.17508556247702,0.208198993676053,0.927934064465604,-0.0720659355343957,4,4,0.812167812143628,1.01600101600152,1,0
"103","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r14y08g21b39.jpeg","Stim\r18y13g28b06.jpeg",14,18,8,13,21,28,39,6,2,-3,-1,0,1,0,0,1.07,1.5,4.155,0,2,"rød","12_11",4,0,1,0,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,2,3,0.498525312206908,-1.32051126462443,0.666666666666667,-0.333333333333333
"104","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y10g06b19.jpeg","Stim\r09y06g26b32.jpeg",11,9,10,6,6,26,19,32,1,-4,1,0,0,1,0,1.874,2.336,5.858,0,2,"rød","12_11",-2,0,1,1,"Left_lead","Female","Male","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"105","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r09y17g32b21.jpeg","Stim\r13y33g08b23.jpeg",9,13,17,33,32,8,21,23,1,-4,-1,0,1,0,0,2.503,1.666,2.395,0,2,"rød","12_11",4,0,1,0,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"106","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r21y01g04b27.jpeg","Stim\r18y13g28b06.jpeg",21,18,1,13,4,28,27,6,1,-4,-1,0,0,1,1,1.925,1.271,1.975,0,2,"rød","12_11",-3,0,1,0,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"107","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r10y07g11b10.jpeg","Stim\r14y10g15b15.jpeg",10,14,7,10,11,15,10,15,-1,4,0,1,0,1,1,1.088,1.318,0,1.437,2,"rød","12_11",4,1,0,1,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,1,4,-0.640961115694596,0.440170421541475,4,3
"108","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r14y12g04b29.jpeg","Stim\r17y20g40b07.jpeg",14,17,12,20,4,40,29,7,1,-4,-1,0,1,0,0,1.894,1.24,1.566,0,2,"rød","12_11",3,0,1,0,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"109","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y22g16b15.jpeg","Stim\r13y21g23b09.jpeg",17,13,22,21,16,23,15,9,1,-4,-1,0,0,1,1,1.435,2.547,1.53,0,2,"rød","12_11",-4,0,1,0,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"110","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r06y19g29b08.jpeg","Stim\r05y28g23b30.jpeg",6,5,19,28,29,23,8,30,2,-4,0,-1,0,1,1,1.099,1.56,0,2.498,2,"rød","12_11",-1,0,1,0,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,2,4,0.498525312206908,0.440170421541475,2,1
"111","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r20y14g02b19.jpeg","Stim\r04y39g24b15.jpeg",20,4,14,39,2,24,19,15,4,-4,0,1,0,1,0,1.315,1.229,0,2.282,2,"blå","12_11",-4,0,1,1,"Right_lead","Male","Female","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,4,4,2.77749816800991,0.440170421541475,1,0
"112","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r10y13g07b36.jpeg","Stim\r15y17g24b30.jpeg",10,15,13,17,7,24,36,30,3,-4,0,-1,0,1,1,1.037,1.233,0,1.405,2,"blå","12_11",-6,0,1,0,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,3,4,1.63801174010841,0.440170421541475,1.33333333333333,0.333333333333333
"113","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r07y06g08b05.jpeg","Stim\r18y13g28b06.jpeg",7,18,6,13,8,28,5,6,1,-4,-1,0,1,0,0,1.567,2.013,1.963,0,2,"blå","12_11",1,0,1,0,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"114","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,1,-3,0,1,0,1,0,1.572,1.701,0,2.231,2,"blå","12_11",-2,0,1,1,"Right_lead","Male","Female","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,1,3,-0.640961115694596,-1.32051126462443,3,2
"115","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y13g22b35.jpeg","Stim\r21y03g15b37.jpeg",11,21,13,3,22,15,35,37,-1,4,1,0,0,1,1,1.622,1.944,1.614,0,2,"blå","12_11",2,1,0,1,"Left_lead","Female","Male","surrender",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,0.972012238794224,-0.0279877612057761,1,4,-0.640961115694596,0.440170421541475,0.25,-0.75
"116","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r11y10g06b19.jpeg","Stim\r05y40g33b16.jpeg",11,5,10,40,6,33,19,16,1,-4,0,-1,0,1,1,1.444,1.873,0,1.431,2,"blå","12_11",-3,0,1,0,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,1,4,-0.640961115694596,0.440170421541475,4,3
"117","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y07g07b24.jpeg","Stim\r12y07g16b25.jpeg",17,12,7,7,7,16,24,25,-2,4,0,1,0,1,1,0.952,1.661,0,1.679,2,"blå","12_11",1,1,0,1,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,2,4,0.498525312206908,0.440170421541475,2,1
"118","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r17y11g38b07.jpeg","Stim\r10y02g36b05.jpeg",17,10,11,2,38,36,7,5,1,-4,0,-1,0,1,1,0.999,2.861,0,1.161,2,"blå","12_11",-2,0,1,0,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,1,4,-0.640961115694596,0.440170421541475,4,3
"119","11_2","12_2","12",11,"Female","Male",24,23,"Stim\r06y14g31b25.jpeg","Stim\r14y12g04b29.jpeg",6,14,14,12,31,4,25,29,-1,4,0,1,0,1,1,1.719,2.465,0,1.378,2,"blå","12_11",4,1,0,1,"Right_lead","Male","Female","stick",0.406059892585172,0.213013104756036,0.186099968697354,0.219146525377373,1.02879363045932,0.0287936304593188,1,4,-0.640961115694596,0.440170421541475,4,3
